epoch_number,algorithm,mapping,swaps,estimated_fidelity,timestamp,run_id
21,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8844039239536663,2026-07-14T16:47:45.526709+00:00,"Run - Jul 14, 2026 at 22:17:23"
22,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8843015024094535,2026-07-14T16:47:46.645278+00:00,"Run - Jul 14, 2026 at 22:17:23"
23,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8841990355096523,2026-07-14T16:47:47.806589+00:00,"Run - Jul 14, 2026 at 22:17:23"
24,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8841096068183801,2026-07-14T16:47:49.004472+00:00,"Run - Jul 14, 2026 at 22:17:23"
25,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8840129850810311,2026-07-14T16:47:50.154468+00:00,"Run - Jul 14, 2026 at 22:17:23"
26,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8839386963499021,2026-07-14T16:47:51.333512+00:00,"Run - Jul 14, 2026 at 22:17:23"
27,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8838283586254787,2026-07-14T16:47:52.527548+00:00,"Run - Jul 14, 2026 at 22:17:23"
28,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8837477687108753,2026-07-14T16:47:53.716771+00:00,"Run - Jul 14, 2026 at 22:17:23"
29,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8836267000947823,2026-07-14T16:47:54.906928+00:00,"Run - Jul 14, 2026 at 22:17:23"
30,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8835124779497097,2026-07-14T16:47:56.147974+00:00,"Run - Jul 14, 2026 at 22:17:23"
31,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.883409006644949,2026-07-14T16:47:57.392615+00:00,"Run - Jul 14, 2026 at 22:17:23"
32,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8833219381007748,2026-07-14T16:47:58.675069+00:00,"Run - Jul 14, 2026 at 22:17:23"
33,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8831891834886624,2026-07-14T16:47:59.898199+00:00,"Run - Jul 14, 2026 at 22:17:23"
34,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8830646884492107,2026-07-14T16:48:01.164881+00:00,"Run - Jul 14, 2026 at 22:17:23"
35,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8829352530527632,2026-07-14T16:48:02.416825+00:00,"Run - Jul 14, 2026 at 22:17:23"
36,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8828222691374317,2026-07-14T16:48:03.678100+00:00,"Run - Jul 14, 2026 at 22:17:23"
37,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8826851223064898,2026-07-14T16:48:04.956254+00:00,"Run - Jul 14, 2026 at 22:17:23"
38,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8825359111864365,2026-07-14T16:48:06.342314+00:00,"Run - Jul 14, 2026 at 22:17:23"
39,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8824174217489057,2026-07-14T16:48:07.764843+00:00,"Run - Jul 14, 2026 at 22:17:23"
40,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.882264295872142,2026-07-14T16:48:09.162450+00:00,"Run - Jul 14, 2026 at 22:17:23"
41,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8821142365347796,2026-07-14T16:48:10.474708+00:00,"Run - Jul 14, 2026 at 22:17:23"
42,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8819607495073669,2026-07-14T16:48:11.901786+00:00,"Run - Jul 14, 2026 at 22:17:23"
43,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8818296888122391,2026-07-14T16:48:13.282414+00:00,"Run - Jul 14, 2026 at 22:17:23"
44,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8817014816476154,2026-07-14T16:48:14.632590+00:00,"Run - Jul 14, 2026 at 22:17:23"
45,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8815643312650727,2026-07-14T16:48:16.046238+00:00,"Run - Jul 14, 2026 at 22:17:23"
46,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8814280506910859,2026-07-14T16:48:17.658674+00:00,"Run - Jul 14, 2026 at 22:17:23"
47,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8812803995424559,2026-07-14T16:48:19.036411+00:00,"Run - Jul 14, 2026 at 22:17:23"
48,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8811231607257844,2026-07-14T16:48:20.472407+00:00,"Run - Jul 14, 2026 at 22:17:23"
49,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8810014817952143,2026-07-14T16:48:22.067155+00:00,"Run - Jul 14, 2026 at 22:17:23"
50,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808619263757256,2026-07-14T16:48:23.458516+00:00,"Run - Jul 14, 2026 at 22:17:23"
51,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8807094468526074,2026-07-14T16:48:24.996053+00:00,"Run - Jul 14, 2026 at 22:17:23"
52,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8807109950938234,2026-07-14T16:48:26.478268+00:00,"Run - Jul 14, 2026 at 22:17:23"
53,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8807240687879084,2026-07-14T16:48:27.934224+00:00,"Run - Jul 14, 2026 at 22:17:23"
54,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.880742230015354,2026-07-14T16:48:29.389214+00:00,"Run - Jul 14, 2026 at 22:17:23"
55,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8807369321964124,2026-07-14T16:48:30.846219+00:00,"Run - Jul 14, 2026 at 22:17:23"
56,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8807850393541184,2026-07-14T16:48:32.430978+00:00,"Run - Jul 14, 2026 at 22:17:23"
57,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808042087663815,2026-07-14T16:48:33.960121+00:00,"Run - Jul 14, 2026 at 22:17:23"
58,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808089508533978,2026-07-14T16:48:35.472436+00:00,"Run - Jul 14, 2026 at 22:17:23"
59,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.880817565402765,2026-07-14T16:48:36.953568+00:00,"Run - Jul 14, 2026 at 22:17:23"
60,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808362152832562,2026-07-14T16:48:38.500337+00:00,"Run - Jul 14, 2026 at 22:17:23"
61,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.880838955402171,2026-07-14T16:48:40.046531+00:00,"Run - Jul 14, 2026 at 22:17:23"
62,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808585504480386,2026-07-14T16:48:41.546500+00:00,"Run - Jul 14, 2026 at 22:17:23"
63,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808600053415896,2026-07-14T16:48:43.155681+00:00,"Run - Jul 14, 2026 at 22:17:23"
64,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.880871163951436,2026-07-14T16:48:44.700160+00:00,"Run - Jul 14, 2026 at 22:17:23"
65,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808690672650681,2026-07-14T16:48:46.276572+00:00,"Run - Jul 14, 2026 at 22:17:23"
66,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8809239116668663,2026-07-14T16:48:47.838952+00:00,"Run - Jul 14, 2026 at 22:17:23"
67,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8809052699978472,2026-07-14T16:48:49.488720+00:00,"Run - Jul 14, 2026 at 22:17:23"
68,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8809050545515623,2026-07-14T16:48:51.147533+00:00,"Run - Jul 14, 2026 at 22:17:23"
69,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808970406627749,2026-07-14T16:48:52.758722+00:00,"Run - Jul 14, 2026 at 22:17:23"
70,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808952390214746,2026-07-14T16:48:54.417540+00:00,"Run - Jul 14, 2026 at 22:17:23"
71,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808652765612957,2026-07-14T16:48:56.064533+00:00,"Run - Jul 14, 2026 at 22:17:23"
72,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.880876041339966,2026-07-14T16:48:57.743125+00:00,"Run - Jul 14, 2026 at 22:17:23"
73,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808696023747231,2026-07-14T16:48:59.411009+00:00,"Run - Jul 14, 2026 at 22:17:23"
74,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808853870255492,2026-07-14T16:49:01.207196+00:00,"Run - Jul 14, 2026 at 22:17:23"
75,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808670070318643,2026-07-14T16:49:02.866869+00:00,"Run - Jul 14, 2026 at 22:17:23"
76,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808856994587502,2026-07-14T16:49:04.517953+00:00,"Run - Jul 14, 2026 at 22:17:23"
77,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808901140560886,2026-07-14T16:49:06.204340+00:00,"Run - Jul 14, 2026 at 22:17:23"
78,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.880885421728198,2026-07-14T16:49:07.971476+00:00,"Run - Jul 14, 2026 at 22:17:23"
79,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.880885284316962,2026-07-14T16:49:09.638300+00:00,"Run - Jul 14, 2026 at 22:17:23"
80,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808698673901975,2026-07-14T16:49:11.452407+00:00,"Run - Jul 14, 2026 at 22:17:23"
81,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808748649382142,2026-07-14T16:49:13.149926+00:00,"Run - Jul 14, 2026 at 22:17:23"
82,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808806420434498,2026-07-14T16:49:14.921027+00:00,"Run - Jul 14, 2026 at 22:17:23"
83,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808820200521369,2026-07-14T16:49:16.610046+00:00,"Run - Jul 14, 2026 at 22:17:23"
84,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808599761432979,2026-07-14T16:49:18.385136+00:00,"Run - Jul 14, 2026 at 22:17:23"
85,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808680574735105,2026-07-14T16:49:20.113599+00:00,"Run - Jul 14, 2026 at 22:17:23"
86,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808658448496831,2026-07-14T16:49:21.843748+00:00,"Run - Jul 14, 2026 at 22:17:23"
87,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808711706425176,2026-07-14T16:49:23.757167+00:00,"Run - Jul 14, 2026 at 22:17:23"
88,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808707531480502,2026-07-14T16:49:25.611839+00:00,"Run - Jul 14, 2026 at 22:17:23"
89,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808956959197727,2026-07-14T16:49:27.429142+00:00,"Run - Jul 14, 2026 at 22:17:23"
90,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808990798804442,2026-07-14T16:49:29.300423+00:00,"Run - Jul 14, 2026 at 22:17:23"
91,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8809087947197797,2026-07-14T16:49:31.077663+00:00,"Run - Jul 14, 2026 at 22:17:23"
92,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8809048537741241,2026-07-14T16:49:32.898463+00:00,"Run - Jul 14, 2026 at 22:17:23"
93,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8809124328661924,2026-07-14T16:49:34.666049+00:00,"Run - Jul 14, 2026 at 22:17:23"
94,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808670295459733,2026-07-14T16:49:36.473064+00:00,"Run - Jul 14, 2026 at 22:17:23"
95,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808723987366383,2026-07-14T16:49:38.427841+00:00,"Run - Jul 14, 2026 at 22:17:23"
96,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808582696717858,2026-07-14T16:49:40.322027+00:00,"Run - Jul 14, 2026 at 22:17:23"
97,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808541417825686,2026-07-14T16:49:42.283327+00:00,"Run - Jul 14, 2026 at 22:17:23"
98,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808431186091341,2026-07-14T16:49:44.671053+00:00,"Run - Jul 14, 2026 at 22:17:23"
99,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808485952668235,2026-07-14T16:49:46.594423+00:00,"Run - Jul 14, 2026 at 22:17:23"
100,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '0': 3, '4': 4}",1,0.8808217050101507,2026-07-14T16:49:49.116249+00:00,"Run - Jul 14, 2026 at 22:17:23"
