epoch_number,mae,mse,rmse,mape,r2,timestamp
3,34.862107906935016,3650.758769999371,60.42150916684696,0.970913659431071,-0.4990434606730847,2026-07-03T15:08:50.627275+00:00
4,34.89548376751493,3629.510080715894,60.245415433175445,0.982936732058367,-0.5048872422689419,2026-07-03T15:08:51.483455+00:00
5,34.92063155921473,3608.4621317919123,60.070476373938575,0.9876740125403257,-0.5104414233476333,2026-07-03T15:08:52.378415+00:00
