epoch_number,algorithm,mapping,swaps,estimated_fidelity,timestamp,run_id
64,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7628334075893425,2026-07-10T16:52:49.177511+00:00,"Run - Jul 10, 2026 at 22:18:59"
65,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7628418646818738,2026-07-10T16:52:54.320106+00:00,"Run - Jul 10, 2026 at 22:18:59"
66,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7628772097322951,2026-07-10T16:52:59.488010+00:00,"Run - Jul 10, 2026 at 22:18:59"
67,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7628361519880479,2026-07-10T16:53:05.140641+00:00,"Run - Jul 10, 2026 at 22:18:59"
68,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7627972963950815,2026-07-10T16:53:10.566636+00:00,"Run - Jul 10, 2026 at 22:18:59"
69,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7627788307642005,2026-07-10T16:53:15.976671+00:00,"Run - Jul 10, 2026 at 22:18:59"
70,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.762769454813587,2026-07-10T16:53:21.266094+00:00,"Run - Jul 10, 2026 at 22:18:59"
71,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7627012738927784,2026-07-10T16:53:26.612057+00:00,"Run - Jul 10, 2026 at 22:18:59"
72,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7626681822039172,2026-07-10T16:53:31.098162+00:00,"Run - Jul 10, 2026 at 22:18:59"
73,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7626351953750291,2026-07-10T16:53:39.976461+00:00,"Run - Jul 10, 2026 at 22:18:59"
74,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7626730246272906,2026-07-10T16:53:46.791459+00:00,"Run - Jul 10, 2026 at 22:18:59"
75,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7626511945209253,2026-07-10T16:53:53.227294+00:00,"Run - Jul 10, 2026 at 22:18:59"
76,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7626848141312064,2026-07-10T16:53:58.868567+00:00,"Run - Jul 10, 2026 at 22:18:59"
77,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7626897565183565,2026-07-10T16:54:04.454620+00:00,"Run - Jul 10, 2026 at 22:18:59"
78,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7626822530809328,2026-07-10T16:54:10.403463+00:00,"Run - Jul 10, 2026 at 22:18:59"
79,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7626858628300482,2026-07-10T16:54:16.071982+00:00,"Run - Jul 10, 2026 at 22:18:59"
80,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7626408852619728,2026-07-10T16:54:22.233435+00:00,"Run - Jul 10, 2026 at 22:18:59"
81,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7626530554008101,2026-07-10T16:54:27.994922+00:00,"Run - Jul 10, 2026 at 22:18:59"
82,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7626665823336133,2026-07-10T16:54:34.297673+00:00,"Run - Jul 10, 2026 at 22:18:59"
83,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7626724281344656,2026-07-10T16:54:41.060430+00:00,"Run - Jul 10, 2026 at 22:18:59"
84,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7626281758025856,2026-07-10T16:54:47.363557+00:00,"Run - Jul 10, 2026 at 22:18:59"
85,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7626196275497863,2026-07-10T16:55:00.525472+00:00,"Run - Jul 10, 2026 at 22:18:59"
86,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7626357377151864,2026-07-10T16:55:20.236330+00:00,"Run - Jul 10, 2026 at 22:18:59"
87,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7626934175681479,2026-07-10T16:55:35.275113+00:00,"Run - Jul 10, 2026 at 22:18:59"
88,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7627142278608241,2026-07-10T16:55:42.006730+00:00,"Run - Jul 10, 2026 at 22:18:59"
89,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7627694377287465,2026-07-10T16:55:48.152104+00:00,"Run - Jul 10, 2026 at 22:18:59"
90,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7627827961209949,2026-07-10T16:55:55.217029+00:00,"Run - Jul 10, 2026 at 22:18:59"
91,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7628149810866932,2026-07-10T16:56:01.464979+00:00,"Run - Jul 10, 2026 at 22:18:59"
92,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7628361519880479,2026-07-10T16:56:07.973620+00:00,"Run - Jul 10, 2026 at 22:18:59"
93,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7628398207145659,2026-07-10T16:56:14.957292+00:00,"Run - Jul 10, 2026 at 22:18:59"
94,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7628424022888299,2026-07-10T16:56:21.623296+00:00,"Run - Jul 10, 2026 at 22:18:59"
95,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7628431327623828,2026-07-10T16:56:28.127139+00:00,"Run - Jul 10, 2026 at 22:18:59"
96,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7628205836477665,2026-07-10T16:56:34.008010+00:00,"Run - Jul 10, 2026 at 22:18:59"
97,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7627910115176578,2026-07-10T16:56:41.603746+00:00,"Run - Jul 10, 2026 at 22:18:59"
98,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7627508686831659,2026-07-10T16:56:48.548517+00:00,"Run - Jul 10, 2026 at 22:18:59"
99,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7627753128550048,2026-07-10T16:56:55.879481+00:00,"Run - Jul 10, 2026 at 22:18:59"
100,QHI_Greedy,"{'1': 0, '2': 1, '3': 2, '4': 3, '5': 4, '6': 5, '7': 6, '8': 7, '9': 8, '10': 9, '11': 10, '12': 11, '13': 12, '14': 13, '15': 14, '16': 15, '17': 16, '18': 17, '19': 18, '20': 19, '21': 20, '22': 21, '23': 22, '0': 23, '24': 24}",2,0.7627146885924665,2026-07-10T16:57:03.018831+00:00,"Run - Jul 10, 2026 at 22:18:59"
